time;sensor1 tvalx;sensor1 tminx;sensor1 tmaxx;sensor1 tvaly;sensor1 tminy;sensor1 tmaxy;sensor1 avalx1;sensor1 aminx1;sensor1 amaxx1;sensor1 avaly1;sensor1 aminy1;sensor1 amaxy1;sensor1 avalz1;sensor1 aminz1;sensor1 amaxz1;sensor1 avalx2;sensor1 aminx2;sensor1 amaxx2;sensor1 avaly2;sensor1 aminy2;sensor1 amaxy2;sensor1 avalz2;sensor1 aminz2;sensor1 amaxz2
17-12-2020_11:46:40;468,0;462,0;474,0;1715,0;1705,0;1727,0;84,0;-347,0;420,0;387,0;121,0;607,0;16800,0;16384,0;17334,0;-2,0;-295,0;261,0;465,0;316,0;592,0;16428,0;16178,0;16727,0
17-12-2020_11:46:45;467,0;459,0;478,0;1714,0;1699,0;1732,0;78,0;-338,0;422,0;388,0;120,0;618,0;16800,0;16327,0;17256,0;0,0;-281,0;254,0;464,0;296,0;606,0;16431,0;16110,0;16759,0
17-12-2020_11:46:50;468,0;460,0;475,0;1712,0;1700,0;1725,0;82,0;-289,0;436,0;390,0;119,0;633,0;16802,0;16417,0;17321,0;0,0;-250,0;227,0;462,0;303,0;596,0;16430,0;16157,0;16720,0
17-12-2020_11:46:55;467,0;462,0;476,0;1711,0;1699,0;1724,0;79,0;-304,0;430,0;390,0;153,0;592,0;16805,0;16394,0;17348,0;-3,0;-270,0;271,0;466,0;333,0;611,0;16434,0;16175,0;16724,0
17-12-2020_11:47:00;467,0;462,0;474,0;1711,0;1700,0;1722,0;80,0;-291,0;415,0;390,0;172,0;628,0;16802,0;16438,0;17277,0;1,0;-275,0;241,0;464,0;300,0;621,0;16432,0;16142,0;16752,0
17-12-2020_11:47:05;467,0;461,0;473,0;1711,0;1695,0;1724,0;87,0;-256,0;409,0;387,0;164,0;627,0;16799,0;16374,0;17280,0;0,0;-261,0;261,0;466,0;297,0;623,0;16433,0;16116,0;16729,0
17-12-2020_11:47:10;468,0;454,0;484,0;1712,0;1695,0;1727,0;79,0;-341,0;426,0;389,0;146,0;630,0;16801,0;16353,0;17305,0;2,0;-294,0;310,0;465,0;255,0;654,0;16427,0;16055,0;16778,0
17-12-2020_11:47:15;470,0;460,0;484,0;1712,0;1699,0;1723,0;82,0;-258,0;405,0;388,0;160,0;659,0;16799,0;16352,0;17345,0;-5,0;-237,0;251,0;463,0;309,0;615,0;16434,0;16122,0;16723,0
17-12-2020_11:47:20;467,0;461,0;477,0;1711,0;1703,0;1724,0;77,0;-265,0;434,0;388,0;126,0;604,0;16794,0;16329,0;17256,0;-3,0;-268,0;249,0;463,0;310,0;600,0;16429,0;16142,0;16708,0
17-12-2020_11:47:25;468,0;461,0;475,0;1712,0;1698,0;1727,0;82,0;-260,0;432,0;390,0;159,0;664,0;16802,0;16385,0;17341,0;-1,0;-292,0;250,0;464,0;298,0;615,0;16425,0;16120,0;16736,0
17-12-2020_11:47:35;466,0;458,0;474,0;1718,0;1659,0;1781,0;78,0;-286,0;413,0;390,0;138,0;631,0;16799,0;16375,0;17265,0;-3,0;-268,0;256,0;464,0;317,0;601,0;16431,0;16135,0;16815,0
17-12-2020_11:47:40;541,0;-1632,0;3373,0;4431,0;-15148,0;25742,0;78,0;-10653,0;9714,0;384,0;-19456,0;15221,0;16803,0;2611,0;30068,0;-4,0;-9633,0;8684,0;462,0;-19057,0;14797,0;16434,0;5639,0;30669,0
17-12-2020_11:47:45;501,0;354,0;679,0;1861,0;-13969,0;16296,0;76,0;-289,0;481,0;398,0;-1042,0;1886,0;16806,0;16059,0;17524,0;0,0;-358,0;376,0;474,0;-880,0;1943,0;16432,0;15883,0;16894,0
17-12-2020_11:47:50;499,0;471,0;523,0;1980,0;-1017,0;4985,0;79,0;-334,0;453,0;388,0;-154,0;860,0;16798,0;16255,0;17295,0;-4,0;-284,0;275,0;467,0;24,0;962,0;16429,0;16108,0;16753,0
17-12-2020_11:47:55;500,0;483,0;522,0;1952,0;-348,0;3950,0;80,0;-297,0;423,0;395,0;54,0;776,0;16804,0;16403,0;17291,0;-2,0;-313,0;253,0;468,0;173,0;840,0;16428,0;16151,0;16769,0
17-12-2020_11:48:00;500,0;496,0;507,0;2002,0;1870,0;2078,0;83,0;-256,0;438,0;389,0;164,0;603,0;16798,0;16396,0;17300,0;0,0;-257,0;255,0;469,0;324,0;603,0;16432,0;16144,0;16753,0
17-12-2020_11:48:05;499,0;491,0;506,0;2012,0;2000,0;2029,0;74,0;-317,0;413,0;391,0;142,0;608,0;16802,0;16276,0;17232,0;0,0;-268,0;258,0;467,0;324,0;601,0;16431,0;16154,0;16812,0
17-12-2020_11:48:10;497,0;488,0;506,0;2011,0;1997,0;2026,0;76,0;-264,0;417,0;390,0;97,0;641,0;16794,0;16285,0;17320,0;-1,0;-270,0;265,0;468,0;337,0;620,0;16430,0;16126,0;16739,0
17-12-2020_11:48:15;497,0;491,0;504,0;2011,0;2000,0;2023,0;80,0;-316,0;411,0;394,0;130,0;603,0;16801,0;16442,0;17232,0;-2,0;-322,0;255,0;467,0;297,0;615,0;16428,0;16100,0;16753,0
17-12-2020_11:48:20;496,0;492,0;503,0;2009,0;1995,0;2024,0;82,0;-267,0;418,0;388,0;146,0;609,0;16799,0;16374,0;17332,0;-2,0;-296,0;235,0;468,0;334,0;617,0;16425,0;16048,0;16767,0
17-12-2020_11:48:25;496,0;490,0;502,0;2008,0;1996,0;2021,0;76,0;-322,0;438,0;392,0;142,0;608,0;16802,0;16398,0;17291,0;0,0;-299,0;260,0;467,0;323,0;614,0;16431,0;16144,0;16793,0
17-12-2020_11:48:30;496,0;488,0;504,0;2006,0;1989,0;2026,0;77,0;-266,0;413,0;392,0;143,0;635,0;16801,0;16431,0;17297,0;1,0;-285,0;277,0;467,0;333,0;605,0;16427,0;16132,0;16700,0
17-12-2020_11:48:35;495,0;490,0;500,0;2005,0;1995,0;2023,0;80,0;-311,0;397,0;393,0;134,0;615,0;16805,0;16304,0;17296,0;1,0;-266,0;256,0;469,0;324,0;628,0;16427,0;16164,0;16727,0
17-12-2020_11:48:40;495,0;490,0;500,0;2005,0;1994,0;2018,0;80,0;-260,0;427,0;392,0;152,0;610,0;16797,0;16412,0;17256,0;-2,0;-310,0;260,0;468,0;326,0;639,0;16429,0;16123,0;16771,0
17-12-2020_11:48:45;494,0;488,0;501,0;2006,0;1993,0;2021,0;79,0;-250,0;410,0;391,0;147,0;616,0;16803,0;16320,0;17301,0;-2,0;-268,0;266,0;465,0;325,0;622,0;16426,0;16123,0;16709,0
17-12-2020_11:48:50;494,0;490,0;500,0;2005,0;1993,0;2017,0;79,0;-265,0;458,0;393,0;163,0;633,0;16807,0;16415,0;17258,0;-2,0;-261,0;274,0;467,0;325,0;622,0;16427,0;16139,0;16723,0
17-12-2020_11:48:55;494,0;486,0;500,0;2005,0;1992,0;2019,0;78,0;-248,0;426,0;394,0;152,0;625,0;16800,0;16393,0;17257,0;-1,0;-300,0;284,0;465,0;264,0;609,0;16426,0;16126,0;16730,0
17-12-2020_11:49:00;494,0;485,0;504,0;2006,0;1987,0;2023,0;85,0;-277,0;413,0;394,0;145,0;648,0;16801,0;16363,0;17321,0;0,0;-309,0;292,0;467,0;313,0;628,0;16429,0;16148,0;16743,0
17-12-2020_11:49:05;494,0;487,0;501,0;2005,0;1994,0;2021,0;79,0;-291,0;433,0;393,0;122,0;593,0;16804,0;16420,0;17241,0;0,0;-310,0;267,0;466,0;333,0;618,0;16428,0;16124,0;16793,0
17-12-2020_11:49:10;494,0;488,0;499,0;2004,0;1988,0;2016,0;84,0;-248,0;419,0;389,0;146,0;608,0;16795,0;16412,0;17311,0;-3,0;-246,0;231,0;466,0;313,0;612,0;16427,0;16150,0;16728,0
17-12-2020_11:49:15;494,0;488,0;500,0;2003,0;1990,0;2016,0;82,0;-331,0;410,0;395,0;164,0;605,0;16803,0;16351,0;17303,0;-1,0;-285,0;289,0;467,0;318,0;603,0;16427,0;16096,0;16768,0
17-12-2020_11:49:20;494,0;487,0;500,0;2002,0;1992,0;2013,0;76,0;-299,0;447,0;393,0;139,0;637,0;16804,0;16378,0;17351,0;-4,0;-303,0;260,0;466,0;321,0;606,0;16428,0;16145,0;16745,0
17-12-2020_11:49:25;494,0;485,0;501,0;2001,0;1986,0;2018,0;77,0;-291,0;399,0;393,0;151,0;628,0;16801,0;16355,0;17301,0;-2,0;-287,0;251,0;467,0;330,0;597,0;16427,0;16131,0;16740,0
17-12-2020_11:49:30;494,0;489,0;500,0;2000,0;1988,0;2013,0;84,0;-251,0;408,0;393,0;165,0;619,0;16799,0;16388,0;17288,0;-1,0;-298,0;262,0;466,0;313,0;616,0;16428,0;16149,0;16709,0
17-12-2020_11:49:35;494,0;487,0;502,0;1998,0;1984,0;2011,0;80,0;-254,0;400,0;393,0;173,0;591,0;16799,0;16370,0;17384,0;-6,0;-285,0;239,0;466,0;330,0;598,0;16431,0;16134,0;16686,0
17-12-2020_11:49:40;494,0;488,0;502,0;1997,0;1986,0;2012,0;85,0;-275,0;419,0;393,0;140,0;630,0;16801,0;16360,0;17256,0;-2,0;-276,0;266,0;467,0;325,0;607,0;16426,0;16138,0;16799,0
17-12-2020_11:49:45;495,0;490,0;500,0;1996,0;1986,0;2008,0;76,0;-255,0;431,0;393,0;178,0;629,0;16800,0;16353,0;17243,0;-6,0;-249,0;231,0;466,0;313,0;650,0;16430,0;16165,0;16733,0
17-12-2020_11:49:50;494,0;489,0;501,0;1994,0;1980,0;2005,0;78,0;-302,0;413,0;395,0;141,0;596,0;16798,0;16361,0;17372,0;-3,0;-251,0;238,0;464,0;313,0;611,0;16425,0;16146,0;16734,0
17-12-2020_11:49:55;495,0;491,0;501,0;1993,0;1983,0;2007,0;80,0;-288,0;409,0;394,0;179,0;628,0;16801,0;16360,0;17260,0;-7,0;-252,0;279,0;464,0;314,0;597,0;16426,0;16128,0;16739,0
17-12-2020_11:50:00;495,0;486,0;504,0;1992,0;1978,0;2014,0;84,0;-282,0;423,0;394,0;145,0;631,0;16802,0;16441,0;17288,0;-2,0;-282,0;249,0;463,0;321,0;604,0;16427,0;16177,0;16745,0
17-12-2020_11:50:05;494,0;486,0;502,0;1991,0;1977,0;2009,0;79,0;-252,0;424,0;395,0;148,0;597,0;16805,0;16435,0;17371,0;-6,0;-284,0;239,0;464,0;314,0;612,0;16428,0;16177,0;16750,0
17-12-2020_11:50:10;495,0;489,0;502,0;1989,0;1976,0;2005,0;82,0;-335,0;434,0;393,0;124,0;613,0;16805,0;16441,0;17274,0;-1,0;-267,0;252,0;464,0;315,0;623,0;16424,0;16160,0;16721,0
17-12-2020_11:50:15;495,0;489,0;502,0;1989,0;1976,0;2005,0;80,0;-286,0;446,0;393,0;165,0;641,0;16803,0;16367,0;17335,0;-3,0;-284,0;257,0;465,0;304,0;621,0;16422,0;16158,0;16764,0
17-12-2020_11:50:20;495,0;486,0;504,0;1987,0;1971,0;2008,0;80,0;-253,0;420,0;394,0;166,0;603,0;16800,0;16368,0;17391,0;-7,0;-293,0;275,0;466,0;297,0;615,0;16422,0;16126,0;16701,0
17-12-2020_11:50:25;495,0;488,0;502,0;1989,0;1977,0;2001,0;81,0;-279,0;405,0;392,0;169,0;615,0;16803,0;16363,0;17320,0;-1,0;-266,0;256,0;466,0;334,0;618,0;16428,0;16194,0;16713,0
17-12-2020_11:50:30;495,0;492,0;501,0;1990,0;1977,0;2002,0;80,0;-300,0;418,0;396,0;155,0;634,0;16801,0;16284,0;17238,0;-1,0;-300,0;250,0;466,0;270,0;613,0;16426,0;16140,0;16708,0
17-12-2020_11:50:35;495,0;490,0;503,0;1990,0;1978,0;2004,0;79,0;-286,0;426,0;393,0;152,0;639,0;16804,0;16339,0;17301,0;1,0;-260,0;274,0;465,0;299,0;620,0;16426,0;16134,0;16732,0
17-12-2020_11:50:40;495,0;488,0;501,0;1983,0;1930,0;2033,0;79,0;-306,0;414,0;393,0;154,0;626,0;16802,0;16312,0;17305,0;-8,0;-300,0;244,0;464,0;311,0;608,0;16426,0;16093,0;16770,0
17-12-2020_11:50:45;495,0;489,0;501,0;1997,0;1617,0;2064,0;81,0;-256,0;409,0;394,0;150,0;598,0;16806,0;16407,0;17291,0;-3,0;-285,0;243,0;465,0;305,0;619,0;16423,0;16171,0;16713,0
17-12-2020_11:50:50;660,0;-1260,0;4578,0;4480,0;-15418,0;25746,0;75,0;-7863,0;10019,0;391,0;-22829,0;27053,0;16817,0;1959,0;29501,0;-6,0;-7876,0;9341,0;466,0;-22095,0;25400,0;16427,0;4218,0;29750,0
17-12-2020_11:50:55;598,0;465,0;792,0;2752,0;-7929,0;18924,0;70,0;-373,0;516,0;406,0;-1318,0;2227,0;16808,0;16162,0;17527,0;-6,0;-371,0;358,0;478,0;-1048,0;2094,0;16427,0;15878,0;16894,0
17-12-2020_11:51:00;599,0;574,0;639,0;2462,0;-936,0;6368,0;80,0;-308,0;406,0;400,0;-46,0;865,0;16804,0;16392,0;17339,0;0,0;-274,0;260,0;473,0;-3,0;922,0;16424,0;16108,0;16717,0
17-12-2020_11:51:05;601,0;581,0;622,0;2457,0;-171,0;4689,0;76,0;-239,0;409,0;397,0;-8,0;774,0;16805,0;16442,0;17282,0;-6,0;-264,0;278,0;468,0;168,0;925,0;16428,0;16110,0;16754,0
17-12-2020_11:51:10;599,0;592,0;606,0;2536,0;2341,0;3648,0;74,0;-282,0;438,0;400,0;140,0;614,0;16804,0;16309,0;17254,0;-2,0;-301,0;265,0;472,0;314,0;628,0;16424,0;16141,0;16763,0
17-12-2020_11:51:15;598,0;592,0;607,0;2502,0;2488,0;2516,0;79,0;-306,0;397,0;396,0;139,0;637,0;16805,0;16404,0;17260,0;-9,0;-315,0;261,0;469,0;319,0;630,0;16426,0;16141,0;16726,0
17-12-2020_11:51:20;599,0;593,0;603,0;2500,0;2489,0;2517,0;78,0;-252,0;406,0;399,0;162,0;611,0;16806,0;16381,0;17356,0;-9,0;-265,0;258,0;472,0;327,0;604,0;16424,0;16078,0;16759,0
17-12-2020_11:51:25;599,0;589,0;609,0;2498,0;2478,0;2511,0;76,0;-312,0;417,0;400,0;172,0;658,0;16804,0;16272,0;17373,0;-2,0;-262,0;302,0;469,0;318,0;607,0;16421,0;16165,0;16698,0
17-12-2020_11:51:30;599,0;593,0;607,0;2496,0;2478,0;2510,0;75,0;-297,0;412,0;399,0;149,0;637,0;16807,0;16369,0;17337,0;-7,0;-308,0;242,0;472,0;325,0;614,0;16431,0;16119,0;16739,0
17-12-2020_11:51:35;599,0;592,0;606,0;2495,0;2482,0;2507,0;74,0;-337,0;426,0;399,0;146,0;642,0;16811,0;16372,0;17328,0;-3,0;-290,0;232,0;471,0;309,0;607,0;16432,0;16174,0;16778,0
17-12-2020_11:51:40;600,0;595,0;606,0;2493,0;2481,0;2507,0;79,0;-296,0;404,0;399,0;159,0;618,0;16804,0;16292,0;17279,0;-2,0;-297,0;251,0;470,0;307,0;610,0;16421,0;16163,0;16780,0
17-12-2020_11:51:45;600,0;595,0;606,0;2492,0;2482,0;2504,0;83,0;-309,0;406,0;403,0;167,0;646,0;16814,0;16407,0;17299,0;-5,0;-280,0;293,0;469,0;317,0;603,0;16425,0;16164,0;16703,0
17-12-2020_11:51:50;600,0;595,0;606,0;2490,0;2479,0;2503,0;79,0;-287,0;417,0;403,0;178,0;640,0;16813,0;16406,0;17377,0;-6,0;-296,0;256,0;470,0;320,0;611,0;16424,0;16144,0;16706,0
17-12-2020_11:51:55;600,0;596,0;607,0;2489,0;2478,0;2504,0;86,0;-297,0;421,0;397,0;177,0;608,0;16804,0;16420,0;17210,0;-6,0;-278,0;259,0;470,0;322,0;628,0;16425,0;16125,0;16742,0
17-12-2020_11:52:00;600,0;595,0;605,0;2487,0;2472,0;2504,0;82,0;-336,0;415,0;402,0;153,0;627,0;16809,0;16459,0;17255,0;-5,0;-313,0;263,0;470,0;326,0;628,0;16423,0;16150,0;16712,0
17-12-2020_11:52:05;601,0;597,0;605,0;2486,0;2473,0;2499,0;79,0;-312,0;399,0;402,0;137,0;678,0;16808,0;16377,0;17315,0;-5,0;-296,0;246,0;471,0;333,0;606,0;16424,0;16119,0;16721,0
17-12-2020_11:52:10;601,0;597,0;606,0;2483,0;2474,0;2495,0;79,0;-265,0;429,0;403,0;172,0;620,0;16809,0;16335,0;17271,0;1,0;-275,0;277,0;469,0;308,0;607,0;16419,0;16089,0;16729,0
17-12-2020_11:52:15;601,0;597,0;606,0;2483,0;2470,0;2494,0;70,0;-313,0;427,0;399,0;161,0;655,0;16806,0;16404,0;17312,0;-4,0;-286,0;272,0;472,0;327,0;643,0;16426,0;16148,0;16720,0
17-12-2020_11:52:20;601,0;597,0;606,0;2481,0;2469,0;2494,0;74,0;-306,0;414,0;402,0;164,0;639,0;16807,0;16412,0;17362,0;-1,0;-314,0;270,0;470,0;301,0;632,0;16423,0;16095,0;16768,0
17-12-2020_11:52:25;602,0;596,0;607,0;2480,0;2471,0;2493,0;81,0;-296,0;401,0;398,0;150,0;589,0;16804,0;16424,0;17279,0;-3,0;-292,0;244,0;469,0;315,0;613,0;16419,0;16117,0;16731,0
17-12-2020_11:52:30;602,0;597,0;608,0;2481,0;2471,0;2492,0;79,0;-305,0;446,0;398,0;147,0;594,0;16804,0;16320,0;17225,0;-4,0;-325,0;258,0;469,0;326,0;611,0;16426,0;16144,0;16716,0
17-12-2020_11:52:35;603,0;598,0;608,0;2481,0;2469,0;2493,0;80,0;-309,0;423,0;398,0;139,0;643,0;16804,0;16368,0;17314,0;-4,0;-307,0;238,0;470,0;332,0;635,0;16424,0;16128,0;16762,0
17-12-2020_11:52:40;603,0;599,0;608,0;2481,0;2469,0;2495,0;72,0;-329,0;411,0;397,0;157,0;622,0;16805,0;16350,0;17320,0;-4,0;-311,0;263,0;471,0;326,0;621,0;16426,0;16125,0;16751,0
17-12-2020_11:52:45;603,0;599,0;609,0;2480,0;2469,0;2497,0;80,0;-290,0;416,0;398,0;155,0;620,0;16804,0;16291,0;17316,0;0,0;-313,0;260,0;470,0;332,0;601,0;16425,0;16162,0;16769,0
17-12-2020_11:52:50;603,0;597,0;609,0;2481,0;2467,0;2494,0;79,0;-255,0;425,0;399,0;157,0;682,0;16808,0;16368,0;17294,0;-3,0;-317,0;256,0;473,0;333,0;628,0;16425,0;16158,0;16729,0
17-12-2020_11:52:55;603,0;597,0;609,0;2482,0;2470,0;2493,0;77,0;-250,0;423,0;401,0;183,0;598,0;16803,0;16412,0;17260,0;-3,0;-294,0;268,0;470,0;282,0;624,0;16426,0;16155,0;16723,0
17-12-2020_11:53:00;604,0;597,0;615,0;2481,0;2469,0;2497,0;77,0;-244,0;417,0;397,0;148,0;671,0;16806,0;16303,0;17335,0;-2,0;-280,0;273,0;468,0;320,0;604,0;16424,0;16118,0;16714,0
17-12-2020_11:53:05;603,0;597,0;611,0;2480,0;2467,0;2498,0;74,0;-283,0;397,0;398,0;176,0;636,0;16803,0;16369,0;17317,0;-2,0;-301,0;255,0;470,0;314,0;603,0;16422,0;16154,0;16781,0
17-12-2020_11:53:10;604,0;600,0;609,0;2480,0;2471,0;2494,0;75,0;-326,0;435,0;396,0;134,0;624,0;16804,0;16401,0;17346,0;0,0;-276,0;259,0;469,0;317,0;617,0;16423,0;16129,0;16707,0
17-12-2020_11:53:15;604,0;595,0;613,0;2479,0;2469,0;2490,0;75,0;-278,0;409,0;397,0;150,0;631,0;16808,0;16322,0;17273,0;-1,0;-285,0;256,0;468,0;325,0;623,0;16426,0;16152,0;16710,0
17-12-2020_11:53:20;604,0;595,0;612,0;2478,0;2467,0;2491,0;75,0;-317,0;403,0;397,0;136,0;616,0;16805,0;16333,0;17239,0;-4,0;-277,0;272,0;468,0;324,0;626,0;16422,0;16163,0;16745,0
17-12-2020_11:53:25;604,0;599,0;610,0;2478,0;2465,0;2495,0;74,0;-301,0;380,0;398,0;153,0;615,0;16807,0;16410,0;17289,0;1,0;-266,0;252,0;467,0;287,0;594,0;16417,0;16143,0;16792,0
17-12-2020_11:53:30;604,0;599,0;610,0;2491,0;2399,0;2566,0;68,0;-320,0;413,0;399,0;160,0;600,0;16805,0;16314,0;17274,0;-3,0;-320,0;242,0;469,0;303,0;644,0;16422,0;16085,0;16749,0
17-12-2020_11:53:35;684,0;-677,0;4925,0;4570,0;-13890,0;25746,0;71,0;-7506,0;8285,0;402,0;-23795,0;24459,0;16808,0;1726,0;32760,0;-9,0;-7642,0;7543,0;475,0;-22733,0;23965,0;16426,0;5410,0;32748,0
17-12-2020_11:53:40;712,0;323,0;1297,0;3420,0;-16419,0;21016,0;70,0;-1176,0;907,0;406,0;-2386,0;2837,0;16808,0;15276,0;17877,0;-8,0;-1307,0;939,0;477,0;-2159,0;2899,0;16425,0;15239,0;17449,0
17-12-2020_11:53:45;686,0;655,0;750,0;2989,0;-1825,0;8589,0;74,0;-368,0;417,0;408,0;-678,0;1290,0;16807,0;16137,0;17518,0;0,0;-313,0;281,0;477,0;-518,0;1409,0;16423,0;16048,0;16808,0
17-12-2020_11:53:50;685,0;654,0;711,0;3131,0;-773,0;6571,0;75,0;-234,0;442,0;403,0;10,0;871,0;16804,0;16343,0;17320,0;-1,0;-302,0;267,0;475,0;153,0;867,0;16425,0;16104,0;16723,0
17-12-2020_11:53:55;688,0;677,0;710,0;2957,0;64,0;5494,0;72,0;-291,0;434,0;401,0;154,0;640,0;16807,0;16368,0;17321,0;-3,0;-282,0;271,0;476,0;332,0;631,0;16426,0;16133,0;16727,0
17-12-2020_11:54:00;688,0;681,0;700,0;3049,0;3036,0;3061,0;72,0;-245,0;434,0;403,0;158,0;628,0;16809,0;16406,0;17287,0;-5,0;-275,0;258,0;477,0;318,0;630,0;16425,0;16156,0;16756,0
17-12-2020_11:54:05;690,0;680,0;698,0;3048,0;3035,0;3064,0;77,0;-284,0;394,0;405,0;171,0;611,0;16809,0;16355,0;17292,0;0,0;-255,0;285,0;475,0;324,0;633,0;16424,0;16144,0;16752,0
17-12-2020_11:54:10;691,0;685,0;698,0;3048,0;3036,0;3060,0;73,0;-316,0;410,0;404,0;176,0;599,0;16804,0;16353,0;17303,0;-3,0;-274,0;260,0;475,0;312,0;612,0;16425,0;16116,0;16749,0
17-12-2020_11:54:15;691,0;686,0;699,0;3048,0;3039,0;3063,0;74,0;-283,0;404,0;401,0;157,0;622,0;16809,0;16372,0;17308,0;-2,0;-328,0;278,0;477,0;319,0;607,0;16426,0;16165,0;16707,0
17-12-2020_11:54:20;691,0;686,0;698,0;3048,0;3036,0;3059,0;71,0;-298,0;409,0;401,0;189,0;618,0;16802,0;16382,0;17289,0;-3,0;-342,0;271,0;476,0;343,0;635,0;16422,0;16125,0;16710,0
17-12-2020_11:54:25;692,0;683,0;700,0;3048,0;3036,0;3062,0;72,0;-260,0;422,0;404,0;154,0;645,0;16812,0;16455,0;17277,0;-7,0;-282,0;273,0;476,0;334,0;647,0;16422,0;16144,0;16738,0
17-12-2020_11:54:30;692,0;688,0;700,0;3048,0;3038,0;3060,0;74,0;-308,0;406,0;404,0;169,0;644,0;16805,0;16417,0;17375,0;-4,0;-293,0;314,0;478,0;329,0;618,0;16426,0;16139,0;16713,0
17-12-2020_11:54:35;692,0;685,0;698,0;3048,0;3030,0;3063,0;81,0;-297,0;409,0;403,0;180,0;653,0;16806,0;16260,0;17290,0;0,0;-297,0;256,0;476,0;322,0;617,0;16423,0;16118,0;16740,0
17-12-2020_11:54:40;693,0;687,0;700,0;3046,0;3035,0;3059,0;72,0;-284,0;399,0;406,0;188,0;647,0;16807,0;16373,0;17299,0;-5,0;-309,0;247,0;478,0;352,0;638,0;16423,0;16113,0;16738,0
17-12-2020_11:54:45;694,0;684,0;708,0;3045,0;3033,0;3059,0;73,0;-309,0;394,0;403,0;159,0;641,0;16806,0;16406,0;17257,0;-2,0;-338,0;274,0;478,0;339,0;615,0;16422,0;16128,0;16709,0
17-12-2020_11:54:50;694,0;689,0;702,0;3045,0;3033,0;3061,0;78,0;-322,0;421,0;404,0;159,0;631,0;16810,0;16279,0;17351,0;-7,0;-280,0;245,0;477,0;302,0;645,0;16427,0;16076,0;16722,0
17-12-2020_11:54:55;694,0;689,0;704,0;3045,0;3036,0;3057,0;76,0;-341,0;411,0;406,0;157,0;598,0;16807,0;16335,0;17379,0;-4,0;-307,0;260,0;476,0;318,0;611,0;16425,0;16117,0;16722,0
17-12-2020_11:55:00;694,0;688,0;701,0;3045,0;3036,0;3056,0;75,0;-282,0;406,0;404,0;157,0;627,0;16813,0;16344,0;17364,0;-3,0;-362,0;263,0;476,0;324,0;647,0;16427,0;16169,0;16729,0
17-12-2020_11:55:05;694,0;688,0;701,0;3045,0;3034,0;3057,0;75,0;-308,0;406,0;406,0;145,0;633,0;16808,0;16382,0;17363,0;-3,0;-309,0;256,0;477,0;331,0;629,0;16427,0;16101,0;16735,0
17-12-2020_11:55:10;695,0;685,0;703,0;3046,0;3029,0;3058,0;76,0;-290,0;470,0;405,0;160,0;638,0;16808,0;16419,0;17285,0;0,0;-273,0;278,0;478,0;315,0;628,0;16423,0;16157,0;16752,0
17-12-2020_11:55:15;695,0;690,0;701,0;3045,0;3033,0;3057,0;77,0;-279,0;409,0;404,0;192,0;639,0;16809,0;16393,0;17286,0;0,0;-296,0;270,0;478,0;336,0;659,0;16422,0;16095,0;16688,0
17-12-2020_11:55:20;695,0;690,0;700,0;3044,0;3031,0;3056,0;72,0;-267,0;413,0;403,0;183,0;631,0;16803,0;16352,0;17316,0;-2,0;-325,0;264,0;481,0;346,0;635,0;16427,0;16154,0;16731,0
17-12-2020_11:55:25;695,0;691,0;700,0;3044,0;3034,0;3057,0;77,0;-268,0;398,0;402,0;151,0;684,0;16807,0;16357,0;17289,0;1,0;-294,0;273,0;479,0;339,0;635,0;16426,0;16120,0;16726,0
17-12-2020_11:55:30;695,0;689,0;702,0;3044,0;3033,0;3058,0;71,0;-266,0;432,0;403,0;155,0;647,0;16804,0;16413,0;17241,0;4,0;-269,0;291,0;480,0;327,0;649,0;16425,0;16155,0;16732,0
17-12-2020_11:55:35;696,0;686,0;706,0;3045,0;3030,0;3060,0;76,0;-255,0;428,0;400,0;182,0;678,0;16804,0;16382,0;17329,0;3,0;-291,0;329,0;478,0;337,0;611,0;16419,0;16098,0;16747,0
17-12-2020_11:55:40;696,0;690,0;702,0;3045,0;3032,0;3061,0;70,0;-312,0;443,0;405,0;144,0;605,0;16805,0;16419,0;17258,0;-1,0;-280,0;272,0;477,0;331,0;659,0;16427,0;16063,0;16700,0
17-12-2020_11:55:45;695,0;691,0;702,0;3045,0;3033,0;3061,0;76,0;-298,0;405,0;403,0;142,0;643,0;16812,0;16383,0;17329,0;3,0;-268,0;285,0;478,0;307,0;635,0;16425,0;16142,0;16715,0
17-12-2020_11:55:50;696,0;690,0;702,0;3044,0;3034,0;3057,0;67,0;-314,0;422,0;408,0;181,0;648,0;16809,0;16326,0;17317,0;-4,0;-336,0;253,0;479,0;314,0;613,0;16423,0;16143,0;16744,0
17-12-2020_11:55:55;696,0;688,0;707,0;3044,0;3028,0;3057,0;75,0;-284,0;419,0;403,0;175,0;663,0;16808,0;16419,0;17335,0;0,0;-268,0;257,0;479,0;332,0;610,0;16424,0;16148,0;16747,0
17-12-2020_11:56:00;696,0;687,0;708,0;3054,0;2971,0;3135,0;70,0;-259,0;410,0;402,0;148,0;605,0;16808,0;16396,0;17342,0;1,0;-238,0;262,0;479,0;320,0;631,0;16427,0;16154,0;16734,0
17-12-2020_11:56:05;950,0;-1507,0;6215,0;5355,0;-7827,0;25745,0;71,0;-6037,0;4869,0;405,0;-23236,0;16469,0;16807,0;1966,0;29432,0;0,0;-5824,0;4548,0;479,0;-22114,0;15865,0;16421,0;4129,0;28524,0
